CourseID,YearMonth,EnrollmentCount,TotalRevenue,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherRating,YearsOfExperience,Expertise,PriceBand,DurationBucket,RatingTier,ExperienceBucket,ExpertiseMatchScore
CR00041,2025-06,19,1023.34,Finance,Paid,Beginner,53.86,47.08,2.47,4.324210526315789,17.63157894736842,Cybersecurity,Low,VeryLong,Average,Expert,0.3157894736842105
CR00041,2025-07,14,754.04,Finance,Paid,Beginner,53.86,47.08,2.47,4.176428571428572,16.571428571428573,Cybersecurity,Low,VeryLong,Average,Expert,0.35714285714285715
CR00041,2025-08,14,754.04,Finance,Paid,Beginner,53.86,47.08,2.47,4.072857142857143,14.571428571428571,Machine Learning,Low,VeryLong,Average,Expert,0.42857142857142855
CR00041,2025-09,10,538.6,Finance,Paid,Beginner,53.86,47.08,2.47,4.175,17.7,Cybersecurity,Low,VeryLong,Average,Expert,0.3
CR00041,2025-10,19,1023.34,Finance,Paid,Beginner,53.86,47.08,2.47,4.469473684210526,18.63157894736842,Machine Learning,Low,VeryLong,Average,Expert,0.21052631578947367
CR00041,2025-11,15,807.9,Finance,Paid,Beginner,53.86,47.08,2.47,4.578666666666666,19.533333333333335,Cybersecurity,Low,VeryLong,Average,Expert,0.2
CR00041,2025-12,10,538.6,Finance,Paid,Beginner,53.86,47.08,2.47,4.5,21.1,Machine Learning,Low,VeryLong,Average,Expert,0.1
CR00042,2025-01,15,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,4.184,16.4,Machine Learning,Free,Long,Excellent,Expert,0.3333333333333333
CR00042,2025-02,18,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,4.516111111111111,16.666666666666668,Machine Learning,Free,Long,Excellent,Expert,0.3888888888888889
CR00042,2025-03,11,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,4.281818181818182,16.818181818181817,Machine Learning,Free,Long,Excellent,Expert,0.36363636363636365
CR00042,2025-04,17,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,4.340588235294117,15.588235294117647,Machine Learning,Free,Long,Excellent,Expert,0.4117647058823529
CR00042,2025-05,18,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,3.7538888888888886,11.944444444444445,Machine Learning,Free,Long,Excellent,Expert,0.6111111111111112
CR00042,2025-06,9,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,4.093333333333334,17.0,Finance,Free,Long,Excellent,Junior,0.3333333333333333
CR00042,2025-07,20,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,3.85,10.25,Cybersecurity,Free,Long,Excellent,Expert,0.75
CR00042,2025-08,20,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,4.4115,17.55,Cybersecurity,Free,Long,Excellent,Expert,0.3
CR00042,2025-09,18,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,3.7905555555555557,11.61111111111111,Cybersecurity,Free,Long,Excellent,Expert,0.6111111111111112
CR00042,2025-10,10,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,4.481,15.0,Machine Learning,Free,Long,Excellent,Expert,0.5
CR00042,2025-11,11,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,4.409090909090909,16.181818181818183,Machine Learning,Free,Long,Excellent,Expert,0.36363636363636365
CR00042,2025-12,16,0.0,Finance,Free,Intermediate,0.0,34.83,4.1,3.963125,13.5625,Finance,Free,Long,Excellent,Junior,0.5
CR00043,2025-01,22,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.092727272727273,16.045454545454547,Cybersecurity,Free,Long,Excellent,Expert,0.4090909090909091
CR00043,2025-02,12,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.296666666666667,16.666666666666668,Cybersecurity,Free,Long,Excellent,Expert,0.3333333333333333
CR00043,2025-03,11,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.344545454545455,18.363636363636363,Finance,Free,Long,Excellent,Junior,0.2727272727272727
CR00043,2025-04,13,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.533846153846154,20.307692307692307,Machine Learning,Free,Long,Excellent,Expert,0.15384615384615385
CR00043,2025-05,17,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.294117647058823,18.0,Cybersecurity,Free,Long,Excellent,Expert,0.29411764705882354
CR00043,2025-06,13,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.408461538461538,18.0,Machine Learning,Free,Long,Excellent,Expert,0.23076923076923078
CR00043,2025-07,13,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.343846153846154,17.0,Cybersecurity,Free,Long,Excellent,Expert,0.3076923076923077
CR00043,2025-08,12,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.365833333333334,18.333333333333332,Machine Learning,Free,Long,Excellent,Expert,0.25
CR00043,2025-09,16,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.00875,12.375,Finance,Free,Long,Excellent,Junior,0.625
CR00043,2025-10,19,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.167894736842105,14.68421052631579,Machine Learning,Free,Long,Excellent,Expert,0.47368421052631576
CR00043,2025-11,14,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.265,15.357142857142858,Machine Learning,Free,Long,Excellent,Expert,0.42857142857142855
CR00043,2025-12,20,0.0,Finance,Free,Beginner,0.0,31.77,4.14,4.0175,14.35,Cybersecurity,Free,Long,Excellent,Expert,0.5
CR00044,2025-01,10,1190.4,Finance,Paid,Intermediate,119.04,23.41,2.75,4.756,20.9,Finance,Low,Long,Average,Mid,0.1
CR00044,2025-02,13,1547.52,Finance,Paid,Intermediate,119.04,23.41,2.75,4.116153846153846,16.0,Cybersecurity,Low,Long,Average,Expert,0.38461538461538464
CR00044,2025-03,14,1666.5600000000002,Finance,Paid,Intermediate,119.04,23.41,2.75,4.208571428571429,13.428571428571429,Finance,Low,Long,Average,Junior,0.5714285714285714
CR00044,2025-04,8,952.32,Finance,Paid,Intermediate,119.04,23.41,2.75,4.28,18.25,Cybersecurity,Low,Long,Average,Expert,0.25
CR00044,2025-05,9,1071.3600000000001,Finance,Paid,Intermediate,119.04,23.41,2.75,4.341111111111111,16.11111111111111,Finance,Low,Long,Average,Junior,0.4444444444444444
CR00044,2025-06,22,2618.88,Finance,Paid,Intermediate,119.04,23.41,2.75,4.430454545454546,18.181818181818183,Machine Learning,Low,Long,Average,Expert,0.22727272727272727
CR00044,2025-07,17,2023.68,Finance,Paid,Intermediate,119.04,23.41,2.75,4.659411764705882,20.294117647058822,Cybersecurity,Low,Long,Average,Expert,0.11764705882352941
CR00044,2025-08,18,2142.7200000000003,Finance,Paid,Intermediate,119.04,23.41,2.75,4.491666666666666,15.277777777777779,Machine Learning,Low,Long,Average,Expert,0.4444444444444444
CR00044,2025-09,15,1785.6000000000001,Finance,Paid,Intermediate,119.04,23.41,2.75,4.512,18.866666666666667,Cybersecurity,Low,Long,Average,Expert,0.2
CR00044,2025-10,9,1071.3600000000001,Finance,Paid,Intermediate,119.04,23.41,2.75,4.227777777777778,17.77777777777778,Machine Learning,Low,Long,Average,Expert,0.3333333333333333
CR00044,2025-11,13,1547.52,Finance,Paid,Intermediate,119.04,23.41,2.75,4.015384615384615,13.153846153846153,Cybersecurity,Low,Long,Average,Expert,0.5384615384615384
CR00044,2025-12,13,1547.52,Finance,Paid,Intermediate,119.04,23.41,2.75,4.336923076923076,15.538461538461538,Cybersecurity,Low,Long,Average,Expert,0.46153846153846156
CR00045,2025-01,14,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.031428571428571,12.642857142857142,Cybersecurity,Free,Short,Poor,Expert,0.5
CR00045,2025-02,13,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.563846153846153,20.076923076923077,Cybersecurity,Free,Short,Poor,Expert,0.15384615384615385
CR00045,2025-03,16,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.3393749999999995,17.375,Cybersecurity,Free,Short,Poor,Expert,0.3125
CR00045,2025-04,18,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.157777777777778,15.277777777777779,Cybersecurity,Free,Short,Poor,Expert,0.3888888888888889
CR00045,2025-05,9,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.293333333333333,16.77777777777778,Cybersecurity,Free,Short,Poor,Expert,0.3333333333333333
CR00045,2025-06,16,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.22375,15.5,Cybersecurity,Free,Short,Poor,Expert,0.4375
CR00045,2025-07,18,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.328888888888889,17.11111111111111,Cybersecurity,Free,Short,Poor,Expert,0.3333333333333333
CR00045,2025-08,12,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.03,11.333333333333334,Cybersecurity,Free,Short,Poor,Expert,0.6666666666666666
CR00045,2025-09,15,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.515333333333333,16.333333333333332,Machine Learning,Free,Short,Poor,Expert,0.4
CR00045,2025-10,15,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.1706666666666665,16.066666666666666,Machine Learning,Free,Short,Poor,Expert,0.3333333333333333
CR00045,2025-11,14,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.15,16.357142857142858,Cybersecurity,Free,Short,Poor,Expert,0.35714285714285715
CR00045,2025-12,12,0.0,Finance,Free,Advanced,0.0,6.36,1.59,4.71,23.0,Cybersecurity,Free,Short,Poor,Expert,0.0
CR00046,2025-01,12,2977.2,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,3.6816666666666666,14.083333333333334,Cybersecurity,Medium,Short,Poor,Expert,0.5
CR00046,2025-02,17,4217.7,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,3.9576470588235293,17.235294117647058,Cybersecurity,Medium,Short,Poor,Expert,0.29411764705882354
CR00046,2025-03,13,3225.2999999999997,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,3.7776923076923077,15.538461538461538,Cybersecurity,Medium,Short,Poor,Expert,0.38461538461538464
CR00046,2025-04,14,3473.4,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,4.372857142857143,18.571428571428573,Machine Learning,Medium,Short,Poor,Expert,0.21428571428571427
CR00046,2025-05,14,3473.4,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,4.200714285714286,16.428571428571427,Cybersecurity,Medium,Short,Poor,Expert,0.35714285714285715
CR00046,2025-06,11,2729.1,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,4.347272727272728,17.272727272727273,Machine Learning,Medium,Short,Poor,Expert,0.2727272727272727
CR00046,2025-07,8,1984.8,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,4.31,18.125,Machine Learning,Medium,Short,Poor,Expert,0.25
CR00046,2025-08,12,2977.2,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,3.995833333333333,15.0,Cybersecurity,Medium,Short,Poor,Expert,0.4166666666666667
CR00046,2025-09,9,2232.9,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,3.307777777777778,11.555555555555555,Cybersecurity,Medium,Short,Poor,Expert,0.6666666666666666
CR00046,2025-10,10,2481.0,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,4.261,17.6,Machine Learning,Medium,Short,Poor,Expert,0.3
CR00046,2025-11,14,3473.4,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,3.9964285714285714,17.285714285714285,Machine Learning,Medium,Short,Poor,Expert,0.2857142857142857
CR00046,2025-12,6,1488.6,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,4.66,20.166666666666668,Machine Learning,Medium,Short,Poor,Expert,0.16666666666666666
CR00047,2025-01,18,1612.6200000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,3.8666666666666663,15.833333333333334,Cybersecurity,Low,Short,Average,Expert,0.3888888888888889
CR00047,2025-02,15,1343.8500000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,3.9686666666666666,14.733333333333333,Machine Learning,Low,Short,Average,Expert,0.4
CR00047,2025-03,17,1523.03,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,3.8705882352941177,14.882352941176471,Cybersecurity,Low,Short,Average,Expert,0.47058823529411764
CR00047,2025-04,9,806.3100000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,3.714444444444444,14.333333333333334,Cybersecurity,Low,Short,Average,Expert,0.4444444444444444
CR00047,2025-05,13,1164.67,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,3.676153846153846,14.615384615384615,Machine Learning,Low,Short,Average,Expert,0.46153846153846156
CR00047,2025-06,14,1254.26,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,4.187857142857142,18.142857142857142,Cybersecurity,Low,Short,Average,Expert,0.2857142857142857
CR00047,2025-07,16,1433.44,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,4.4868749999999995,17.75,Machine Learning,Low,Short,Average,Expert,0.25
CR00047,2025-08,10,895.9000000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,3.993,13.0,Cybersecurity,Low,Short,Average,Expert,0.5
CR00047,2025-09,10,895.9000000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,4.066,16.6,Machine Learning,Low,Short,Average,Expert,0.3
CR00047,2025-10,13,1164.67,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,3.5846153846153848,12.538461538461538,Cybersecurity,Low,Short,Average,Expert,0.5384615384615384
CR00047,2025-11,18,1612.6200000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,4.136111111111111,16.833333333333332,Machine Learning,Low,Short,Average,Expert,0.3333333333333333
CR00047,2025-12,13,1164.67,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,3.779230769230769,12.0,Cybersecurity,Low,Short,Average,Expert,0.6153846153846154
CR00048,2025-01,13,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,4.18,17.692307692307693,Machine Learning,Free,VeryLong,Good,Expert,0.23076923076923078
CR00048,2025-02,19,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,4.1,16.42105263157895,Machine Learning,Free,VeryLong,Good,Expert,0.3157894736842105
CR00048,2025-03,19,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,4.1821052631578945,17.05263157894737,Machine Learning,Free,VeryLong,Good,Expert,0.3157894736842105
CR00048,2025-04,13,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,4.022307692307693,16.153846153846153,Machine Learning,Free,VeryLong,Good,Expert,0.38461538461538464
CR00048,2025-05,16,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,3.994375,14.0625,Machine Learning,Free,VeryLong,Good,Expert,0.5
CR00048,2025-06,15,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,4.22,18.266666666666666,Cybersecurity,Free,VeryLong,Good,Expert,0.26666666666666666
CR00048,2025-07,14,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,3.8135714285714286,14.857142857142858,Cybersecurity,Free,VeryLong,Good,Expert,0.42857142857142855
CR00048,2025-08,22,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,4.055,15.227272727272727,Machine Learning,Free,VeryLong,Good,Expert,0.4090909090909091
CR00048,2025-09,12,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,4.598333333333334,17.75,Machine Learning,Free,VeryLong,Good,Expert,0.25
CR00048,2025-10,8,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,3.8325,14.5,Machine Learning,Free,VeryLong,Good,Expert,0.375
CR00048,2025-11,13,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,4.44923076923077,17.153846153846153,Artificial Intelligence,Free,VeryLong,Good,Mid,0.3076923076923077
CR00048,2025-12,22,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,3.51,12.590909090909092,Machine Learning,Free,VeryLong,Good,Expert,0.5
CR00049,2025-01,22,9141.22,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,4.074545454545454,16.5,Machine Learning,Medium,Long,Good,Expert,0.3181818181818182
CR00049,2025-02,11,4570.61,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,3.9327272727272726,12.818181818181818,Machine Learning,Medium,Long,Good,Expert,0.5454545454545454
CR00049,2025-03,12,4986.12,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,3.888333333333333,13.916666666666666,Machine Learning,Medium,Long,Good,Expert,0.5
CR00049,2025-04,10,4155.1,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,3.918,14.5,Cybersecurity,Medium,Long,Good,Expert,0.4
CR00049,2025-05,10,4155.1,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,3.941,14.8,Cybersecurity,Medium,Long,Good,Expert,0.4
CR00049,2025-06,13,5401.63,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,4.153076923076923,17.076923076923077,Machine Learning,Medium,Long,Good,Expert,0.3076923076923077
CR00049,2025-07,15,6232.65,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,3.7760000000000002,13.466666666666667,Machine Learning,Medium,Long,Good,Expert,0.5333333333333333
CR00049,2025-08,11,4570.61,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,4.636363636363637,19.545454545454547,Cybersecurity,Medium,Long,Good,Expert,0.18181818181818182
CR00049,2025-09,11,4570.61,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,4.009090909090909,15.545454545454545,Machine Learning,Medium,Long,Good,Expert,0.36363636363636365
CR00049,2025-10,15,6232.65,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,4.298666666666667,17.0,Machine Learning,Medium,Long,Good,Expert,0.26666666666666666
CR00049,2025-11,17,7063.67,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,3.914117647058823,14.117647058823529,Machine Learning,Medium,Long,Good,Expert,0.47058823529411764
CR00049,2025-12,16,6648.16,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,3.963125,15.0625,Machine Learning,Medium,Long,Good,Expert,0.4375
CR00050,2025-01,15,7363.5,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,4.181333333333333,18.933333333333334,Machine Learning,Medium,Short,Excellent,Expert,0.2
CR00050,2025-02,19,9327.1,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,3.914736842105263,13.473684210526315,Cybersecurity,Medium,Short,Excellent,Expert,0.5263157894736842
CR00050,2025-03,23,11290.699999999999,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,4.039130434782609,16.652173913043477,Machine Learning,Medium,Short,Excellent,Expert,0.34782608695652173
CR00050,2025-04,15,7363.5,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,3.920666666666667,16.2,Machine Learning,Medium,Short,Excellent,Expert,0.3333333333333333
CR00050,2025-05,10,4909.0,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,3.307,10.8,Machine Learning,Medium,Short,Excellent,Expert,0.6
CR00050,2025-06,16,7854.4,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,4.28625,14.0625,Machine Learning,Medium,Short,Excellent,Expert,0.5
CR00050,2025-07,13,6381.7,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,3.5523076923076924,13.76923076923077,Machine Learning,Medium,Short,Excellent,Expert,0.5384615384615384
CR00050,2025-08,8,3927.2,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,3.31875,10.5,Machine Learning,Medium,Short,Excellent,Expert,0.625
CR00050,2025-09,12,5890.799999999999,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,3.7183333333333333,13.166666666666666,Machine Learning,Medium,Short,Excellent,Expert,0.5
CR00050,2025-10,13,6381.7,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,4.67,23.307692307692307,Machine Learning,Medium,Short,Excellent,Expert,0.0
CR00050,2025-11,17,8345.3,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,4.126470588235295,15.941176470588236,Machine Learning,Medium,Short,Excellent,Expert,0.35294117647058826
CR00050,2025-12,13,6381.7,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,3.6107692307692307,11.76923076923077,Artificial Intelligence,Medium,Short,Excellent,Junior,0.6153846153846154
CR00051,2025-01,10,378.9,Web Development,Paid,Advanced,37.89,24.11,1.3,4.144,18.9,Machine Learning,Low,Long,Poor,Expert,0.2
CR00051,2025-02,15,568.35,Web Development,Paid,Advanced,37.89,24.11,1.3,3.8059999999999996,15.2,Finance,Low,Long,Poor,Mid,0.3333333333333333
CR00051,2025-03,24,909.36,Web Development,Paid,Advanced,37.89,24.11,1.3,4.193333333333333,16.791666666666668,Cybersecurity,Low,Long,Poor,Expert,0.25
CR00051,2025-04,11,416.79,Web Development,Paid,Advanced,37.89,24.11,1.3,4.046363636363636,12.454545454545455,Machine Learning,Low,Long,Poor,Expert,0.2727272727272727
CR00051,2025-05,15,568.35,Web Development,Paid,Advanced,37.89,24.11,1.3,4.115333333333333,14.4,Machine Learning,Low,Long,Poor,Expert,0.4
CR00051,2025-06,13,492.57,Web Development,Paid,Advanced,37.89,24.11,1.3,3.623076923076923,14.153846153846153,Cybersecurity,Low,Long,Poor,Expert,0.38461538461538464
CR00051,2025-07,14,530.46,Web Development,Paid,Advanced,37.89,24.11,1.3,4.550714285714286,18.857142857142858,Machine Learning,Low,Long,Poor,Expert,0.14285714285714285
CR00051,2025-08,14,530.46,Web Development,Paid,Advanced,37.89,24.11,1.3,3.9642857142857144,14.0,Digital Marketing,Low,Long,Poor,Mid,0.2857142857142857
CR00051,2025-09,13,492.57,Web Development,Paid,Advanced,37.89,24.11,1.3,4.2907692307692304,15.153846153846153,Machine Learning,Low,Long,Poor,Expert,0.23076923076923078
CR00051,2025-10,11,416.79,Web Development,Paid,Advanced,37.89,24.11,1.3,3.9681818181818183,16.636363636363637,Cybersecurity,Low,Long,Poor,Expert,0.2727272727272727
CR00051,2025-11,15,568.35,Web Development,Paid,Advanced,37.89,24.11,1.3,3.546,13.666666666666666,Cybersecurity,Low,Long,Poor,Expert,0.4
CR00051,2025-12,16,606.24,Web Development,Paid,Advanced,37.89,24.11,1.3,4.454375,17.5625,Machine Learning,Low,Long,Poor,Expert,0.3125
CR00052,2025-01,17,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,4.337647058823529,17.41176470588235,Machine Learning,Free,VeryLong,Average,Mid,0.23529411764705882
CR00052,2025-02,14,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,4.024285714285714,14.928571428571429,Machine Learning,Free,VeryLong,Average,Expert,0.35714285714285715
CR00052,2025-03,13,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,4.154615384615385,18.0,Cybersecurity,Free,VeryLong,Average,Expert,0.15384615384615385
CR00052,2025-04,16,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,3.761875,12.0625,Cybersecurity,Free,VeryLong,Average,Junior,0.4375
CR00052,2025-05,15,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,4.233333333333333,16.2,Cybersecurity,Free,VeryLong,Average,Expert,0.4
CR00052,2025-06,13,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,4.045384615384615,13.23076923076923,Machine Learning,Free,VeryLong,Average,Expert,0.5384615384615384
CR00052,2025-07,11,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,3.830909090909091,14.818181818181818,Cybersecurity,Free,VeryLong,Average,Expert,0.36363636363636365
CR00052,2025-08,14,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,3.8721428571428573,14.785714285714286,Machine Learning,Free,VeryLong,Average,Expert,0.42857142857142855
CR00052,2025-09,12,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,3.885833333333333,13.333333333333334,Cybersecurity,Free,VeryLong,Average,Expert,0.5
CR00052,2025-10,8,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,4.1525,18.125,Cybersecurity,Free,VeryLong,Average,Expert,0.25
CR00052,2025-11,11,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,4.4399999999999995,18.454545454545453,Machine Learning,Free,VeryLong,Average,Expert,0.09090909090909091
CR00052,2025-12,10,0.0,Web Development,Free,Beginner,0.0,40.76,2.2,3.8409999999999997,13.1,Data Science,Free,VeryLong,Average,Mid,0.4
CR00053,2025-01,14,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,3.8935714285714282,16.571428571428573,Cybersecurity,Free,VeryLong,Average,Expert,0.35714285714285715
CR00053,2025-02,13,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,3.7646153846153845,15.23076923076923,Machine Learning,Free,VeryLong,Average,Expert,0.38461538461538464
CR00053,2025-03,19,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,4.056842105263158,14.368421052631579,Machine Learning,Free,VeryLong,Average,Expert,0.3684210526315789
CR00053,2025-04,10,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,4.056,13.0,Machine Learning,Free,VeryLong,Average,Expert,0.4
CR00053,2025-05,13,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,3.433076923076923,10.0,Cybersecurity,Free,VeryLong,Average,Expert,0.6153846153846154
CR00053,2025-06,12,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,4.009166666666666,16.5,Cybersecurity,Free,VeryLong,Average,Expert,0.25
CR00053,2025-07,12,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,3.98,15.25,Cybersecurity,Free,VeryLong,Average,Expert,0.25
CR00053,2025-08,16,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,3.66875,14.0,Machine Learning,Free,VeryLong,Average,Expert,0.3125
CR00053,2025-09,14,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,4.740714285714286,21.071428571428573,Machine Learning,Free,VeryLong,Average,Expert,0.07142857142857142
CR00053,2025-10,14,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,4.101428571428571,18.357142857142858,Cybersecurity,Free,VeryLong,Average,Expert,0.21428571428571427
CR00053,2025-11,12,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,3.763333333333333,13.666666666666666,Cybersecurity,Free,VeryLong,Average,Expert,0.5
CR00053,2025-12,14,0.0,Web Development,Free,Advanced,0.0,40.07,2.67,4.107857142857143,14.714285714285714,Cybersecurity,Free,VeryLong,Average,Expert,0.42857142857142855
CR00054,2025-01,14,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,4.359285714285714,17.928571428571427,Machine Learning,Free,VeryLong,Good,Expert,0.21428571428571427
CR00054,2025-02,11,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,4.4363636363636365,18.272727272727273,Cybersecurity,Free,VeryLong,Good,Expert,0.18181818181818182
CR00054,2025-03,13,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,3.823076923076923,13.153846153846153,Cybersecurity,Free,VeryLong,Good,Expert,0.38461538461538464
CR00054,2025-04,16,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,4.070625,13.6875,Machine Learning,Free,VeryLong,Good,Expert,0.3125
CR00054,2025-05,14,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,3.8414285714285716,13.428571428571429,Machine Learning,Free,VeryLong,Good,Expert,0.21428571428571427
CR00054,2025-06,14,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,4.09,15.142857142857142,Cybersecurity,Free,VeryLong,Good,Expert,0.21428571428571427
CR00054,2025-07,12,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,4.4675,18.0,Machine Learning,Free,VeryLong,Good,Expert,0.08333333333333333
